,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
2013-01-01,266941.0,162340.0,104791.0,78577.0,26119.0,266941.0,142454.0,115977.0,74858.0,41119.0,28107.0,22242.0,5859.0,-1653.0,124737.0,96482.0,27993.0,145782.0,33962.0,2916.0,25112.0,4624.0,17207.0,3126.0,285.0,941.0,312.0,2979.0,1014.0,2004.0,1662.0,2036.0,827.0,1989.0,2071.0,841.0,5952.0,77188.0,28558.0,19103.0,7098.0,2378.0,6447.0,13258.0,8842.0,20051.0,11453.0,8586.0,1917.0,3693.0,601.0,2333.0,34620.0,31041.0,17219.0,10346.0,6872.0,13820.0,3581.0,16575.0,16766.0,192.0,162340.0,,,16967.0,18792.0,1826.0,134205.0,28133.0,162340.0,162340.0,,61780.0,60038.0,162709.0,,3174.0,5696.0,160184.0,115977.0,,44266.0,26466.0,,,,,,,,,,,,,115977.0,74858.0,32635.0,10315.0,7995.0,2316.0,12697.0,2958.0,816.0,2883.0,1811.0,2629.0,1607.0,9594.0,3928.0,5660.0,42377.0,16192.0,5242.0,3285.0,3480.0,3203.0,5979.0,4965.0,75015.0,2225.0,2382.0,41119.0,27823.0,13295.0,115977.0,102681.0,13295.0,28107.0,29146.0,4832.0,8259.0,3999.0,4041.0,223.0,2661.0,1118.0,827.0,290.0,5327.0,49.0,6830.0,4040.0,2475.0,314.0,839.0,28107.0,29146.0,1215.0,5908.0,14739.0,7302.0,839.0,124737.0,,,,,,,,,,,,,,,2382.0,-590.0,96482.0,49660.0,46828.0,27993.0,2382.0,26222.0,-590.0,104791.0,,,,,,,,,,,,,,,2225.0,-590.0,78577.0,80090.0,-1513.0,26119.0,25178.0,923.0,18792.0,16766.0,2029.0,1826.0,192.0,1636.0
2013-04-01,278465.0,169046.0,110020.0,79988.0,28753.0,278465.0,153010.0,120473.0,76210.0,44258.0,30781.0,24590.0,6183.0,1598.0,125382.0,95726.0,29533.0,152881.0,34078.0,2229.0,25523.0,4151.0,18292.0,3502.0,280.0,938.0,209.0,2969.0,1124.0,2116.0,1856.0,2090.0,873.0,2305.0,1916.0,912.0,6369.0,81149.0,30327.0,19924.0,7559.0,2869.0,7144.0,13542.0,9050.0,21044.0,12082.0,8962.0,1925.0,3784.0,627.0,2577.0,37612.0,33920.0,20141.0,11905.0,8235.0,13784.0,3696.0,16190.0,16367.0,177.0,169046.0,,,16161.0,18511.0,2341.0,140805.0,28239.0,169046.0,169046.0,,61115.0,65193.0,164802.0,,3289.0,5143.0,162947.0,120473.0,,42484.0,32447.0,,,,,,,,,,,,,120473.0,76210.0,32384.0,10870.0,8183.0,2694.0,13163.0,3119.0,908.0,2963.0,2023.0,2299.0,1851.0,8338.0,2076.0,6261.0,43020.0,15870.0,5672.0,3460.0,3672.0,2977.0,6229.0,5135.0,75393.0,3539.0,2717.0,44258.0,29811.0,14450.0,120473.0,106026.0,14450.0,30781.0,31768.0,5211.0,9383.0,4481.0,4658.0,237.0,2419.0,1213.0,949.0,265.0,5275.0,57.0,7960.0,4709.0,2959.0,296.0,994.0,30781.0,31768.0,1277.0,6246.0,16254.0,8062.0,994.0,125382.0,,,,,,,,,,,,,,,2717.0,-613.0,95726.0,49444.0,46291.0,29533.0,2717.0,27437.0,-613.0,110020.0,,,,,,,,,,,,,,,3539.0,-613.0,79988.0,81558.0,-1575.0,28753.0,27761.0,963.0,18511.0,16367.0,2144.0,2341.0,177.0,2164.0
2013-07-01,272487.0,163746.0,108997.0,77552.0,31428.0,272487.0,147290.0,118040.0,76812.0,41227.0,28287.0,22102.0,6180.0,973.0,125363.0,94743.0,30498.0,148104.0,32991.0,3042.0,24379.0,3860.0,17851.0,3251.0,269.0,886.0,209.0,3102.0,1094.0,2026.0,2019.0,2127.0,888.0,2003.0,1590.0,901.0,5619.0,80019.0,30047.0,19520.0,7624.0,2910.0,6534.0,13308.0,9266.0,20826.0,11617.0,9200.0,2191.0,3832.0,790.0,2387.0,35047.0,31252.0,17448.0,10250.0,7192.0,13804.0,3798.0,15641.0,15818.0,176.0,163746.0,,,15651.0,17905.0,2246.0,135352.0,28391.0,163746.0,163746.0,,60014.0,60017.0,161507.0,,3082.0,5566.0,159030.0,118040.0,,41046.0,29252.0,,,,,,,,,,,,,118040.0,76812.0,31377.0,10930.0,8107.0,2827.0,12785.0,3077.0,951.0,2962.0,1908.0,2286.0,1604.0,7651.0,1556.0,6096.0,43317.0,16293.0,5581.0,3563.0,3716.0,3198.0,6108.0,4860.0,74695.0,5043.0,2923.0,41227.0,28190.0,13036.0,118040.0,105003.0,13036.0,28287.0,29623.0,4251.0,8093.0,4038.0,3781.0,266.0,2135.0,1138.0,929.0,208.0,5737.0,61.0,8297.0,4479.0,3529.0,288.0,1347.0,28287.0,29623.0,1181.0,5913.0,14930.0,7601.0,1347.0,125363.0,,,,,,,,,,,,,,,2923.0,-567.0,94743.0,49038.0,45693.0,30498.0,2923.0,28154.0,-567.0,108997.0,,,,,,,,,,,,,,,5043.0,-567.0,77552.0,79031.0,-1477.0,31428.0,30505.0,910.0,17905.0,15818.0,2087.0,2246.0,176.0,2070.0
2013-10-01,286421.0,172121.0,114576.0,81279.0,33420.0,286421.0,154123.0,120698.0,75774.0,44933.0,33820.0,27735.0,6084.0,-400.0,132516.0,99423.0,32991.0,155007.0,35502.0,2958.0,26665.0,4617.0,18936.0,3587.0,268.0,1009.0,719.0,2885.0,1093.0,2152.0,1794.0,2670.0,837.0,2220.0,1767.0,1001.0,5981.0,81559.0,30459.0,20037.0,7695.0,2727.0,6993.0,13432.0,9608.0,21104.0,12436.0,8661.0,2218.0,3361.0,632.0,2452.0,37949.0,34264.0,20468.0,12096.0,8374.0,13817.0,3687.0,17108.0,17289.0,181.0,172121.0,,,17738.0,19953.0,2205.0,143679.0,28445.0,172121.0,172121.0,,57454.0,59856.0,167603.0,,3074.0,6240.0,164441.0,120698.0,,43852.0,33422.0,,,,,,,,,,,,,120698.0,75774.0,33523.0,11408.0,8561.0,2868.0,13030.0,3126.0,918.0,3104.0,1805.0,2395.0,1698.0,9076.0,2885.0,6213.0,42466.0,16218.0,5449.0,2929.0,3644.0,2947.0,6030.0,5255.0,75978.0,2459.0,2660.0,44933.0,29781.0,15156.0,120698.0,105557.0,15156.0,33820.0,35731.0,4652.0,9018.0,4393.0,4248.0,366.0,3613.0,1521.0,1310.0,218.0,5755.0,165.0,11245.0,5600.0,5259.0,314.0,1932.0,33820.0,35731.0,1340.0,6722.0,19506.0,8138.0,1932.0,132516.0,,,,,,,,,,,,,,,2660.0,-582.0,99423.0,50792.0,48644.0,32991.0,2660.0,30925.0,-582.0,114576.0,,,,,,,,,,,,,,,2459.0,-582.0,81279.0,82806.0,-1519.0,33420.0,32472.0,937.0,19953.0,17289.0,2667.0,2205.0,181.0,2023.0
2014-01-01,273472.0,164429.0,109132.0,81188.0,27920.0,273472.0,144891.0,115954.0,74607.0,41345.0,28930.0,23170.0,5748.0,-69.0,128787.0,98427.0,30172.0,147903.0,34098.0,3080.0,24758.0,3839.0,17966.0,3270.0,274.0,920.0,443.0,3052.0,1103.0,2103.0,1784.0,2307.0,806.0,1940.0,1983.0,919.0,6282.0,78957.0,29306.0,19648.0,7164.0,2507.0,6685.0,13098.0,9356.0,20493.0,11819.0,8668.0,1854.0,3815.0,584.0,2380.0,34850.0,31304.0,17240.0,10292.0,6947.0,14064.0,3546.0,16551.0,16726.0,175.0,164429.0,,,16915.0,18785.0,1871.0,135955.0,28472.0,164429.0,164429.0,,67657.0,68855.0,162022.0,,3399.0,6176.0,159245.0,115954.0,,43368.0,28891.0,,,,,,,,,,,,,115954.0,74607.0,32132.0,10196.0,7924.0,2269.0,13158.0,3100.0,863.0,2950.0,1925.0,2750.0,1572.0,8782.0,3109.0,5675.0,42578.0,16407.0,5452.0,3171.0,3444.0,3190.0,5977.0,4924.0,74684.0,2333.0,2409.0,41345.0,27776.0,13568.0,115954.0,102383.0,13568.0,28930.0,30049.0,5043.0,8307.0,4027.0,4031.0,251.0,2605.0,1141.0,837.0,303.0,5576.0,65.0,7262.0,4121.0,2829.0,314.0,916.0,28930.0,30049.0,1207.0,6570.0,15161.0,7138.0,916.0,128787.0,,,,,,,,,,,,,,,2409.0,-530.0,98427.0,51388.0,47031.0,30172.0,2409.0,28303.0,-530.0,109132.0,,,,,,,,,,,,,,,2333.0,-530.0,81188.0,82545.0,-1357.0,27920.0,27093.0,827.0,18785.0,16726.0,2062.0,1871.0,175.0,1696.0
2014-04-01,284008.0,171484.0,113090.0,81499.0,30357.0,284008.0,152839.0,121202.0,76592.0,44605.0,30406.0,24371.0,6028.0,1078.0,130948.0,98313.0,32603.0,154945.0,33938.0,2358.0,25248.0,3418.0,18825.0,3713.0,278.0,964.0,311.0,2918.0,1183.0,2212.0,1907.0,2264.0,817.0,2263.0,1980.0,992.0,6373.0,83152.0,31397.0,20668.0,7774.0,2975.0,7363.0,13157.0,9488.0,21735.0,12578.0,9158.0,1901.0,3975.0,763.0,2472.0,37848.0,34209.0,20094.0,11820.0,8274.0,14115.0,3639.0,16560.0,16736.0,176.0,171484.0,,,16759.0,18902.0,2144.0,142934.0,28549.0,171484.0,171484.0,,68686.0,70006.0,168724.0,,3544.0,5831.0,166436.0,121202.0,,45221.0,31557.0,,,,,,,,,,,,,121202.0,76592.0,32722.0,11081.0,8391.0,2696.0,13601.0,3289.0,901.0,2968.0,2156.0,2483.0,1803.0,8041.0,1757.0,6285.0,43208.0,16026.0,5878.0,3352.0,3662.0,2980.0,6211.0,5095.0,75925.0,3653.0,2984.0,44605.0,30025.0,14583.0,121202.0,106623.0,14583.0,30406.0,31465.0,5338.0,8939.0,4303.0,4299.0,337.0,2394.0,1229.0,945.0,283.0,5595.0,27.0,7669.0,4643.0,2745.0,285.0,1069.0,30406.0,31465.0,1316.0,6672.0,15887.0,7675.0,1069.0,130948.0,,,,,,,,,,,,,,,2984.0,-560.0,98313.0,51294.0,47024.0,32603.0,2984.0,30181.0,-560.0,113090.0,,,,,,,,,,,,,,,3653.0,-560.0,81499.0,82929.0,-1431.0,30357.0,29467.0,871.0,18902.0,16736.0,2163.0,2144.0,176.0,1968.0
2014-07-01,278674.0,165622.0,113209.0,80597.0,32589.0,278674.0,146636.0,118645.0,77018.0,41623.0,26999.0,21078.0,5917.0,1001.0,132058.0,98114.0,33920.0,149775.0,32688.0,3155.0,24019.0,3198.0,18182.0,3366.0,262.0,922.0,221.0,3008.0,1109.0,2099.0,2045.0,2285.0,852.0,2016.0,1661.0,959.0,5551.0,81791.0,30898.0,20052.0,7883.0,2974.0,6716.0,12964.0,9628.0,21572.0,11911.0,9656.0,2157.0,4145.0,1040.0,2313.0,35284.0,31535.0,17465.0,10190.0,7273.0,14070.0,3749.0,15847.0,16024.0,177.0,165622.0,,,16086.0,18152.0,2066.0,136931.0,28689.0,165622.0,165622.0,,67908.0,69056.0,162154.0,,3195.0,4616.0,160734.0,118645.0,,42122.0,28018.0,,,,,,,,,,,,,118645.0,77018.0,31600.0,10947.0,8318.0,2629.0,13120.0,3184.0,924.0,3028.0,2064.0,2325.0,1592.0,7525.0,1519.0,6007.0,43459.0,16430.0,5716.0,3507.0,3734.0,3177.0,6053.0,4850.0,75060.0,5082.0,3123.0,41623.0,28447.0,13176.0,118645.0,105467.0,13176.0,26999.0,28523.0,4261.0,7616.0,3846.0,3488.0,276.0,2264.0,1189.0,957.0,230.0,5680.0,105.0,7516.0,4238.0,2988.0,289.0,1541.0,26999.0,28523.0,1282.0,6362.0,14158.0,6748.0,1541.0,132058.0,,,,,,,,,,,,,,,3123.0,-528.0,98114.0,50812.0,47290.0,33920.0,3123.0,31326.0,-528.0,113209.0,,,,,,,,,,,,,,,5082.0,-528.0,80597.0,81986.0,-1389.0,32589.0,31724.0,861.0,18152.0,16024.0,2128.0,2066.0,177.0,1889.0
2014-10-01,292234.0,175220.0,117271.0,84691.0,32571.0,292234.0,152952.0,121481.0,76573.0,44913.0,31723.0,25951.0,5770.0,-238.0,139316.0,103316.0,35971.0,157808.0,36051.0,3074.0,26552.0,4370.0,19023.0,3647.0,266.0,1043.0,1037.0,2652.0,1082.0,2213.0,1876.0,2664.0,823.0,2251.0,1822.0,1064.0,6475.0,83784.0,31352.0,20547.0,7991.0,2820.0,7335.0,13125.0,9964.0,22016.0,12911.0,9101.0,2182.0,3730.0,728.0,2461.0,37981.0,34357.0,20310.0,11976.0,8336.0,14053.0,3625.0,17404.0,17584.0,180.0,175220.0,,,18162.0,20310.0,2150.0,146470.0,28757.0,175220.0,175220.0,,65157.0,68277.0,170660.0,,3451.0,6033.0,168078.0,121481.0,,46656.0,31482.0,,,,,,,,,,,,,121481.0,76573.0,34103.0,11584.0,8859.0,2728.0,13567.0,3291.0,939.0,3233.0,2023.0,2325.0,1755.0,8944.0,2745.0,6212.0,42756.0,16334.0,5624.0,2928.0,3739.0,2942.0,5954.0,5233.0,76857.0,2543.0,2826.0,44913.0,29789.0,15128.0,121481.0,106363.0,15128.0,31723.0,33681.0,5456.0,9287.0,4506.0,4351.0,435.0,2944.0,1497.0,1234.0,260.0,6187.0,150.0,8308.0,4823.0,3130.0,344.0,1981.0,31723.0,33681.0,1456.0,7374.0,17165.0,7684.0,1981.0,139316.0,,,,,,,,,,,,,,,2826.0,-537.0,103316.0,53312.0,49999.0,35971.0,2826.0,33682.0,-537.0,117271.0,,,,,,,,,,,,,,,2543.0,-537.0,84691.0,86080.0,-1388.0,32571.0,31718.0,851.0,20310.0,17584.0,2731.0,2150.0,180.0,1970.0
2015-01-01,283088.0,167551.0,115537.0,85644.0,29893.0,283088.0,139620.0,117472.0,76060.0,41412.0,23396.0,17260.0,6136.0,-1248.0,143468.0,103396.0,40072.0,150205.0,34490.0,3082.0,24647.0,3563.0,17959.0,3318.0,275.0,930.0,438.0,2895.0,1054.0,2049.0,1774.0,2407.0,869.0,1950.0,2143.0,982.0,6761.0,80668.0,30051.0,20290.0,7205.0,2556.0,6875.0,13047.0,9599.0,21096.0,12281.0,8815.0,1549.0,4199.0,649.0,2418.0,35047.0,31444.0,17276.0,10250.0,7026.0,14168.0,3603.0,17346.0,17522.0,176.0,167551.0,,,17722.0,19698.0,1976.0,139146.0,28405.0,167551.0,167551.0,,67001.0,65992.0,168317.0,,3699.0,6652.0,165364.0,117472.0,,47933.0,22148.0,,,,,,,,,,,,,117472.0,76060.0,33338.0,10342.0,8110.0,2232.0,13764.0,3285.0,904.0,3104.0,1994.0,2825.0,1652.0,9232.0,3445.0,5787.0,42929.0,16538.0,5561.0,3150.0,3494.0,3246.0,5937.0,5003.0,76267.0,2404.0,2611.0,41412.0,27953.0,13459.0,117472.0,104013.0,13459.0,23396.0,32402.0,5807.0,9108.0,4374.0,4407.0,327.0,3199.0,1272.0,952.0,320.0,5660.0,346.0,7228.0,4375.0,2661.0,192.0,9006.0,23396.0,32402.0,1209.0,6297.0,17348.0,7548.0,9006.0,143468.0,6385.0,6389.0,13363.0,3715.0,1674.0,8083.0,15116.0,2857.0,4976.0,11534.0,17561.0,4242.0,4490.0,41035.0,2611.0,-563.0,103396.0,52411.0,50985.0,40072.0,2611.0,38024.0,-563.0,115537.0,4848.0,8388.0,7855.0,4559.0,2050.0,5318.0,11088.0,3247.0,5176.0,10027.0,15052.0,4981.0,4526.0,26581.0,2404.0,-563.0,85644.0,87087.0,-1443.0,29893.0,29013.0,880.0,19698.0,17522.0,2176.0,1976.0,176.0,1800.0
2015-04-01,326598.0,175063.0,151535.0,87447.0,64088.0,326598.0,187546.0,122638.0,78282.0,44356.0,63448.0,57225.0,6223.0,1460.0,139052.0,102993.0,36059.0,157678.0,34695.0,2351.0,25237.0,3135.0,18926.0,3685.0,276.0,967.0,314.0,2956.0,1158.0,2195.0,1896.0,2373.0,870.0,2236.0,2117.0,1059.0,7107.0,85130.0,32077.0,21290.0,7667.0,3120.0,7750.0,13171.0,9739.0,22393.0,12933.0,9460.0,1587.0,4429.0,881.0,2563.0,37853.0,34206.0,20063.0,11768.0,8295.0,14143.0,3647.0,17385.0,17564.0,179.0,175063.0,,,17580.0,19814.0,2234.0,146323.0,28740.0,175063.0,175063.0,,68144.0,70050.0,173242.0,,3744.0,5641.0,171345.0,122638.0,,48750.0,64908.0,,,,,,,,,,,,,122638.0,78282.0,33817.0,11289.0,8661.0,2628.0,14217.0,3452.0,968.0,3133.0,2226.0,2559.0,1879.0,8311.0,1842.0,6469.0,43822.0,16206.0,6167.0,3412.0,3706.0,3005.0,6181.0,5145.0,77639.0,3808.0,3165.0,44356.0,30049.0,14307.0,122638.0,108331.0,14307.0,63448.0,64311.0,6733.0,9813.0,4742.0,4704.0,367.0,3111.0,1419.0,1133.0,286.0,5568.0,7.0,37490.0,10417.0,26898.0,175.0,863.0,63448.0,64311.0,1270.0,6452.0,48451.0,8138.0,863.0,139052.0,5807.0,4886.0,14150.0,3063.0,1697.0,7921.0,14741.0,2992.0,5029.0,11956.0,17973.0,5273.0,4574.0,36412.0,3165.0,-587.0,102993.0,52163.0,50830.0,36059.0,3165.0,33481.0,-587.0,151535.0,5135.0,9417.0,8335.0,3727.0,2084.0,5173.0,11039.0,3411.0,5327.0,10232.0,15261.0,5195.0,4451.0,59527.0,3808.0,-587.0,87447.0,88950.0,-1503.0,64088.0,63172.0,916.0,19814.0,17564.0,2250.0,2234.0,179.0,2055.0
2015-07-01,292390.0,169692.0,122698.0,86968.0,35730.0,292390.0,152498.0,120461.0,78757.0,41704.0,30129.0,24119.0,6010.0,1908.0,139892.0,103096.0,36796.0,153098.0,33020.0,3303.0,23729.0,2966.0,18045.0,3512.0,272.0,912.0,221.0,3053.0,1060.0,2056.0,1915.0,2239.0,892.0,1913.0,1708.0,1010.0,5988.0,84614.0,31616.0,20693.0,7796.0,3127.0,7090.0,13101.0,9944.0,22863.0,12317.0,10546.0,2227.0,4640.0,1263.0,2416.0,35464.0,31686.0,17532.0,10183.0,7349.0,14154.0,3778.0,16594.0,16774.0,180.0,169692.0,,,16834.0,18999.0,2165.0,140650.0,29042.0,169692.0,169692.0,,62951.0,67221.0,165708.0,,3466.0,4762.0,164412.0,120461.0,,43990.0,32037.0,,,,,,,,,,,,,120461.0,78757.0,32670.0,11246.0,8659.0,2587.0,13885.0,3438.0,950.0,3147.0,2134.0,2571.0,1645.0,7539.0,1539.0,6000.0,44205.0,16584.0,5970.0,3571.0,3831.0,3191.0,6126.0,4932.0,76875.0,5184.0,3302.0,41704.0,28695.0,13009.0,120461.0,107452.0,13009.0,30129.0,30937.0,5450.0,8073.0,3880.0,3876.0,317.0,2837.0,1412.0,1187.0,225.0,5720.0,1.0,7416.0,4647.0,2609.0,160.0,808.0,30129.0,30937.0,1126.0,6198.0,16441.0,7172.0,808.0,139892.0,6306.0,4603.0,14056.0,3975.0,1659.0,8117.0,14420.0,2926.0,5045.0,11379.0,18531.0,5421.0,4373.0,36344.0,3302.0,-565.0,103096.0,51923.0,51173.0,36796.0,3302.0,34059.0,-565.0,122698.0,4686.0,9264.0,8521.0,4862.0,2062.0,5223.0,10338.0,3417.0,5067.0,9875.0,15602.0,5102.0,4392.0,29668.0,5184.0,-565.0,86968.0,88416.0,-1448.0,35730.0,34847.0,883.0,18999.0,16774.0,2225.0,2165.0,180.0,1985.0
2015-10-01,306526.0,177702.0,128824.0,92867.0,35957.0,306526.0,158585.0,122599.0,77717.0,44882.0,35560.0,29349.0,6211.0,426.0,147941.0,108888.0,39053.0,159854.0,35178.0,3162.0,25478.0,2905.0,19603.0,3985.0,276.0,1040.0,531.0,3016.0,1105.0,2204.0,1769.0,2616.0,885.0,2176.0,1849.0,1121.0,6538.0,86698.0,32325.0,21303.0,7997.0,3025.0,7754.0,13175.0,10222.0,23222.0,13406.0,9816.0,2219.0,4239.0,806.0,2552.0,37978.0,34300.0,20178.0,11840.0,8338.0,14122.0,3678.0,17848.0,18036.0,188.0,177702.0,,,18654.0,20919.0,2265.0,148147.0,29555.0,177702.0,177702.0,,64296.0,66159.0,175711.0,,3212.0,6063.0,172860.0,122599.0,,50311.0,35986.0,,,,,,,,,,,,,122599.0,77717.0,34781.0,11932.0,9190.0,2742.0,13956.0,3398.0,918.0,3410.0,2062.0,2389.0,1779.0,8893.0,2598.0,6295.0,43427.0,16489.0,5882.0,2973.0,3799.0,2957.0,6015.0,5312.0,78208.0,2498.0,2989.0,44882.0,29838.0,15044.0,122599.0,107555.0,15044.0,35560.0,36387.0,6137.0,9273.0,4279.0,4595.0,399.0,4903.0,1865.0,1568.0,297.0,6032.0,1.0,8156.0,5254.0,2724.0,178.0,827.0,35560.0,36387.0,1172.0,7184.0,19746.0,8285.0,827.0,147941.0,6275.0,5479.0,14497.0,3236.0,1639.0,7966.0,14821.0,2984.0,5022.0,12333.0,20708.0,6203.0,5137.0,39241.0,2989.0,-589.0,108888.0,55596.0,53292.0,39053.0,2989.0,36653.0,-589.0,128824.0,5207.0,8725.0,8785.0,3915.0,2085.0,5168.0,10883.0,3421.0,5217.0,10509.0,17912.0,7847.0,4882.0,32359.0,2498.0,-589.0,92867.0,94376.0,-1509.0,35957.0,35037.0,920.0,20919.0,18036.0,2883.0,2265.0,188.0,2077.0
